what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468287367946
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468287370958
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.print,1468287370974
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468287436458
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468287438543
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468287443112
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1468287446327
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1468287473174
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1468287494663
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1468287502045
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1468287515245
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468287518360
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468287518391
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468287526152
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468287526152
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468287526261
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468287528038
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1468287539603
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468287541976
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1468287543572
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468287543619
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1468287543619
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468287547985
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1468287548001
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1468287600293
